experiment,epochs,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,17,foreign,772,194,0.6293301380051233,0.654639175257732,0.5900589775128521,0.6454025506973267
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,17,institution,772,194,0.6854423306148905,0.5257731958762887,0.5245098039215687,0.6902331113815308
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,17,retail,772,194,0.6658257048364749,0.6082474226804123,0.5372253609541745,0.6631019115447998
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,18,foreign,765,194,0.6242370004747428,0.6443298969072165,0.6362005707297187,0.6312090158462524
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,18,institution,765,194,0.6855639132798886,0.5051546391752577,0.5032540275258721,0.6958344578742981
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,18,retail,765,194,0.6646876272033243,0.6443298969072165,0.6323638460904671,0.6469111442565918
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,19,foreign,765,194,0.62600592398176,0.6649484536082474,0.6583303980274745,0.6285995841026306
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,19,institution,765,194,0.6879409024918002,0.6030927835051546,0.6030822372791285,0.6787180304527283
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,19,retail,765,194,0.6524927043447307,0.520618556701031,0.5125233038826295,0.6957864761352539
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,20,foreign,765,194,0.6384961082265268,0.7164948453608248,0.7163063997234851,0.5848188996315002
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,20,institution,765,194,0.6805783238286286,0.5257731958762887,0.5239517763789608,0.7231332063674927
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,20,retail,765,194,0.6669471279468412,0.6597938144329897,0.659468085106383,0.6439405679702759
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,21,foreign,765,194,0.6294265457228119,0.6958762886597938,0.6958035453264942,0.620933473110199
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,21,institution,765,194,0.6853045664581598,0.5412371134020618,0.5391678009982117,0.702523946762085
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,21,retail,765,194,0.6584395033861298,0.6082474226804123,0.6082057823129252,0.6722258925437927
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,22,foreign,765,194,0.6223878934492473,0.634020618556701,0.6169100264219163,0.6490306258201599
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,22,institution,765,194,0.6854008345042958,0.5257731958762887,0.5206789128800086,0.6887222528457642
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,22,retail,765,194,0.653557549660502,0.5721649484536082,0.5577710032682431,0.682640552520752
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,23,foreign,768,197,0.6136599183082581,0.6345177664974619,0.5867132867132867,0.707794189453125
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,23,institution,768,197,0.6820323268572489,0.4974619289340101,0.4898909319174535,0.729241132736206
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,23,retail,768,197,0.6485303243001302,0.5279187817258884,0.4981235447199014,0.7445472478866577
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,24,foreign,772,194,0.6262190845346204,0.6082474226804123,0.5753456221198157,0.6500451564788818
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,24,institution,772,194,0.6848575886667083,0.520618556701031,0.5202999122597112,0.6928281784057617
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,24,retail,772,194,0.6706203463164018,0.6804123711340206,0.6466094723234223,0.6415691375732422
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,25,foreign,765,194,0.6227454706734302,0.6443298969072165,0.6156430355758463,0.6449792385101318
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,25,institution,765,194,0.6846641874780842,0.5567010309278351,0.5528516295025729,0.6865179538726807
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,25,retail,765,194,0.6575424764670578,0.5412371134020618,0.5071785357499643,0.6801841259002686
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,26,foreign,765,194,0.6348698759390637,0.6855670103092784,0.6783802147030846,0.603424608707428
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,26,institution,765,194,0.6771497989012525,0.5,0.4969928630616663,0.7278928756713867
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,26,retail,765,194,0.671454107761383,0.6649484536082474,0.6508376021043888,0.6353997588157654
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,27,foreign,765,194,0.6252882455688676,0.6494845360824743,0.6420275697384131,0.6452067494392395
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,27,institution,765,194,0.6823630021288504,0.5257731958762887,0.5107456140350877,0.7037776708602905
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,27,retail,765,194,0.6640569120450737,0.6288659793814433,0.622077922077922,0.6546700596809387
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,28,foreign,765,194,0.6208041418611614,0.634020618556701,0.5774198496701948,0.6502242088317871
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,28,institution,765,194,0.6817930449068157,0.4793814432989691,0.4618659196396693,0.6997517347335815
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,28,retail,765,194,0.659848398710388,0.6134020618556701,0.5678260611281076,0.6621254086494446
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,29,foreign,768,197,0.6096794207890829,0.6192893401015228,0.507056350715644,0.7360169291496277
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,29,institution,768,197,0.6814721425374349,0.5228426395939086,0.5200601285506946,0.7092494964599609
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,29,retail,768,197,0.6561713218688965,0.5786802030456852,0.4850565300916448,0.705301821231842
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,30,foreign,772,194,0.6256631659102564,0.5824742268041238,0.5799631124535565,0.6643861532211304
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,30,institution,772,194,0.6873943663631696,0.6185567010309279,0.6126281705342688,0.684054970741272
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,30,retail,772,194,0.6592961778294855,0.5360824742268041,0.5343006508055052,0.683692216873169
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,31,foreign,765,194,0.6323929188298244,0.6494845360824743,0.6485507246376812,0.6242504119873047
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,31,institution,765,194,0.6786650957624897,0.5618556701030928,0.5369408328887142,0.7316694855690002
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,31,retail,765,194,0.6715248377494563,0.654639175257732,0.6544096142086091,0.640956699848175
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,32,foreign,765,194,0.623504511047812,0.654639175257732,0.6519666907649879,0.6612034440040588
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,32,institution,765,194,0.6843478064131893,0.520618556701031,0.5004291845493563,0.702235221862793
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,32,retail,765,194,0.6646457496811362,0.654639175257732,0.653894288377047,0.6545708775520325
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,33,foreign,765,194,0.6205030866697723,0.5773195876288659,0.5683273635080863,0.6517109870910645
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,33,institution,765,194,0.6838430928248985,0.5103092783505154,0.4708128750681942,0.6942133903503418
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,33,retail,765,194,0.6609072485001258,0.6288659793814433,0.6230976794387479,0.6591781377792358
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,34,foreign,768,197,0.6132680972417196,0.6294416243654822,0.6099856263390557,0.695498526096344
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,34,institution,768,197,0.6824289759000143,0.4619289340101523,0.4619150690579262,0.7156649231910706
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,34,retail,768,197,0.6599562764167786,0.6446700507614214,0.6268939393939394,0.6784892678260803
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,35,foreign,772,194,0.6382544244509287,0.5979381443298969,0.5968670076726343,0.6197234392166138
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,35,institution,772,194,0.6840786226672829,0.5257731958762887,0.5024531668153435,0.7045954465866089
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,35,retail,772,194,0.6640785265463004,0.5515463917525774,0.549523580751061,0.6688643097877502
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,36,foreign,765,194,0.6245406746085174,0.6082474226804123,0.6055644729802032,0.6614668369293213
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,36,institution,765,194,0.685339241401822,0.5515463917525774,0.5381837086491368,0.6923688054084778
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,36,retail,765,194,0.6528378191337086,0.5154639175257731,0.5112564322469982,0.7022367119789124
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,37,foreign,765,194,0.6222487047606824,0.5979381443298969,0.5905844155844155,0.6454479098320007
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,37,institution,765,194,0.684886688500448,0.5463917525773195,0.5282935455349249,0.6897687911987305
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,37,retail,765,194,0.6484066419352114,0.4948453608247423,0.4913857677902621,0.710201621055603
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,38,foreign,768,197,0.6141885121663412,0.6192893401015228,0.6029186487140208,0.7035983204841614
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,38,institution,768,197,0.6855973402659098,0.5532994923857868,0.5523652137988019,0.6886672377586365
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,38,retail,768,197,0.6444247961044312,0.5228426395939086,0.509066808059385,0.758196234703064
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,39,foreign,772,194,0.6385679615593944,0.654639175257732,0.641602558800011,0.6259943842887878
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,39,institution,772,194,0.6821477079638545,0.5051546391752577,0.4783193277310924,0.7083969116210938
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,39,retail,772,194,0.6697573606214375,0.6185567010309279,0.61839447102605,0.6553553342819214
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,40,foreign,765,194,0.6354309692881466,0.654639175257732,0.6544096142086091,0.5991057753562927
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,40,institution,765,194,0.6775725380267972,0.5103092783505154,0.4896857261525681,0.7326696515083313
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,40,retail,765,194,0.6633315376206941,0.6185567010309279,0.6181914893617022,0.6536034941673279
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,41,foreign,768,197,0.6270029544830322,0.6446700507614214,0.6405859049207674,0.6577060222625732
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,41,institution,768,197,0.6773173014322916,0.5126903553299492,0.512677798392084,0.7433310747146606
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,41,retail,768,197,0.6606787244478861,0.6243654822335025,0.623190653432589,0.6911067962646484
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,42,foreign,772,194,0.6319818712886751,0.6391752577319587,0.6388297872340425,0.6283066868782043
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,42,institution,772,194,0.6838238477089245,0.520618556701031,0.4850292564578279,0.6978378295898438
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,42,retail,772,194,0.6589567222743454,0.6030927835051546,0.6028289596128792,0.6741126775741577
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,43,foreign,768,197,0.6147146821022034,0.6395939086294417,0.6372007366482504,0.7267401814460754
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,43,institution,768,197,0.6810475985209147,0.4873096446700508,0.4872567968045355,0.734671950340271
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,43,retail,768,197,0.6525134245554606,0.6091370558375635,0.6084914182475158,0.7177544832229614
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,44,foreign,775,197,0.6161290421793538,0.6192893401015228,0.5774345774345775,0.6912239193916321
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,44,institution,775,197,0.6840186888940872,0.5076142131979695,0.5071570422716839,0.692280113697052
ep_100_lr_0p001_l1_0p0001,100,0.001,0.0001,44,retail,775,197,0.6529433391940209,0.583756345177665,0.5629329004329005,0.7087821960449219
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,0,foreign,773,194,0.6292234515002597,0.634020618556701,0.5967208315034402,0.6432098150253296
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,0,institution,773,194,0.6868071753488321,0.5154639175257731,0.4916369313113291,0.6954718232154846
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,0,retail,773,194,0.6566029462438043,0.5618556701030928,0.5137844611528821,0.6939406394958496
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,1,foreign,766,194,0.6302521087170893,0.6649484536082474,0.6623557447720032,0.6126484274864197
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,1,institution,766,194,0.6856010419270389,0.5360824742268041,0.5360824742268041,0.6891064047813416
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,1,retail,766,194,0.6573531588748603,0.5824742268041238,0.5792433127158808,0.6733548641204834
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,2,foreign,766,194,0.6273534781939056,0.6494845360824743,0.6485507246376812,0.6270266771316528
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,2,institution,766,194,0.6819302962592003,0.5154639175257731,0.5112564322469982,0.6995726823806763
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,2,retail,766,194,0.6627564178123175,0.6134020618556701,0.6125682332578885,0.6586799025535583
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,3,foreign,766,194,0.6267288915482264,0.6597938144329897,0.6462201591511936,0.631151020526886
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,3,institution,766,194,0.6847960416704183,0.5618556701030928,0.541371158392435,0.6889798641204834
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,3,retail,766,194,0.6636105290280933,0.6391752577319587,0.6314989688483664,0.6550911068916321
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,4,foreign,766,194,0.6280020990508655,0.634020618556701,0.6186072269140246,0.6301409006118774
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,4,institution,766,194,0.6842478546399049,0.520618556701031,0.5137844611528821,0.696943998336792
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,4,retail,766,194,0.6512704317314506,0.520618556701031,0.4958504484868807,0.705528736114502
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,5,foreign,766,194,0.6400956180014747,0.6907216494845361,0.6580091667646022,0.5907579660415649
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,5,institution,766,194,0.6781718225142974,0.5,0.4811260925910607,0.7272824048995972
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,5,retail,766,194,0.6652240704929859,0.6185567010309279,0.5914162112932605,0.6596441864967346
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,6,foreign,766,194,0.6306055919619826,0.6597938144329897,0.6264005602240896,0.6338900327682495
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,6,institution,766,194,0.6821197733555387,0.5154639175257731,0.4961317418213969,0.7107235789299011
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,6,retail,766,194,0.6588765656667963,0.6185567010309279,0.5719737626714372,0.6704326272010803
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,7,foreign,766,194,0.6278966981188124,0.654639175257732,0.6505444280145181,0.6209254264831543
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,7,institution,766,194,0.6826728236893138,0.5103092783505154,0.5006367355786165,0.6982752084732056
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,7,retail,766,194,0.6539392921071763,0.5773195876288659,0.5654976510433738,0.683559775352478
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,8,foreign,769,197,0.6259750279710569,0.6395939086294417,0.6394452607429175,0.686890721321106
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,8,institution,769,197,0.6858060259967849,0.5177664974619289,0.5175676024024953,0.6946699023246765
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,8,retail,769,197,0.6568211853814218,0.5685279187817259,0.5678152019615434,0.7114132046699524
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,9,foreign,772,194,0.6253311732890074,0.6185567010309279,0.617540494458653,0.6589455604553223
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,9,institution,772,194,0.6883505471629799,0.5618556701030928,0.5566608415109557,0.6836804151535034
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,9,retail,772,194,0.6569303749756492,0.5412371134020618,0.5412249236083433,0.7009179592132568
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,10,foreign,765,194,0.6181865321265326,0.6134020618556701,0.5988088344776243,0.6666771173477173
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,10,institution,765,194,0.684614083268284,0.5463917525773195,0.5393416082029142,0.6906221508979797
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,10,retail,765,194,0.6608397678612105,0.5876288659793815,0.5775261324041812,0.6800724267959595
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,11,foreign,765,194,0.618886496740229,0.5927835051546392,0.5903343936275427,0.6592962741851807
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,11,institution,765,194,0.6870417520111682,0.6134020618556701,0.5847010132724418,0.6828773617744446
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,11,retail,765,194,0.6625421256021736,0.6237113402061856,0.6220140390210052,0.6712777018547058
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,12,foreign,765,194,0.6204242999257605,0.6134020618556701,0.6110769559755153,0.6567668914794922
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,12,institution,765,194,0.6874881076656915,0.5670103092783505,0.5497347480106101,0.6833799481391907
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,12,retail,765,194,0.6495403930252673,0.4948453608247423,0.4869940636805181,0.7267037630081177
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,13,foreign,765,194,0.6340681495230183,0.6649484536082474,0.6508376021043888,0.6062157154083252
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,13,institution,765,194,0.6821378963445527,0.5412371134020618,0.5197886246697261,0.7056064605712891
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,13,retail,765,194,0.6655757282294479,0.6082474226804123,0.6048456260720412,0.660211443901062
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,14,foreign,765,194,0.6255362031506557,0.634020618556701,0.6151116327157906,0.6401989459991455
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,14,institution,765,194,0.685192275281046,0.5567010309278351,0.5251593806921676,0.6994641423225403
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,14,retail,765,194,0.6561662653692407,0.5721649484536082,0.5454879047054506,0.7339539527893066
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,15,foreign,765,194,0.6174322196081573,0.6082474226804123,0.6082474226804123,0.6690510511398315
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,15,institution,765,194,0.6854502406774783,0.5567010309278351,0.5326610644257703,0.6888208985328674
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,15,retail,765,194,0.6530044035194746,0.5412371134020618,0.5402476367993609,0.698065996170044
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,16,foreign,768,197,0.6065450112024943,0.6040609137055838,0.5964810924369748,0.7527499794960022
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,16,institution,768,197,0.6840517322222391,0.5532994923857868,0.5523652137988019,0.7068761587142944
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,16,retail,768,197,0.6475202639897665,0.5532994923857868,0.5491052850603413,0.7547294497489929
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,17,foreign,772,194,0.6294520690342306,0.654639175257732,0.5900589775128521,0.645336925983429
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,17,institution,772,194,0.6855407749432973,0.5309278350515464,0.5294149007063842,0.6902835369110107
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,17,retail,772,194,0.6658912094145859,0.6082474226804123,0.5372253609541745,0.6631237864494324
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,18,foreign,765,194,0.6243302687320834,0.6443298969072165,0.6362005707297187,0.6315908432006836
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,18,institution,765,194,0.6855836447547464,0.5103092783505154,0.5081004617396643,0.6955386996269226
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,18,retail,765,194,0.6647353844704971,0.6443298969072165,0.6323638460904671,0.647169828414917
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,19,foreign,765,194,0.6261149651863995,0.6649484536082474,0.6583303980274745,0.6288242340087891
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,19,institution,765,194,0.6879642803684559,0.5979381443298969,0.5979381443298969,0.679006814956665
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,19,retail,765,194,0.6525586143038631,0.5257731958762887,0.5184025903939558,0.6954057216644287
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,20,foreign,765,194,0.6385917240498112,0.7164948453608248,0.7163063997234851,0.5850483775138855
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,20,institution,765,194,0.6805948025260875,0.520618556701031,0.5190723710515794,0.722712516784668
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,20,retail,765,194,0.6670336797346477,0.6597938144329897,0.659468085106383,0.6439179182052612
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,21,foreign,765,194,0.6295390705657161,0.6907216494845361,0.690688775510204,0.620974600315094
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,21,institution,765,194,0.6853209359193939,0.5360824742268041,0.5343006508055052,0.7021550536155701
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,21,retail,765,194,0.658505851614709,0.6082474226804123,0.6082057823129252,0.672091007232666
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,22,foreign,765,194,0.6224871704001832,0.634020618556701,0.6169100264219163,0.649165153503418
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,22,institution,765,194,0.6854148417516471,0.520618556701031,0.5159758551307847,0.6886712908744812
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,22,retail,765,194,0.6536580938139772,0.5773195876288659,0.5622454595487066,0.6824331879615784
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,23,foreign,768,197,0.6137268940607706,0.6345177664974619,0.5867132867132867,0.7074869871139526
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,23,institution,768,197,0.6820599635442098,0.4974619289340101,0.4898909319174535,0.7280823588371277
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,23,retail,768,197,0.64862193663915,0.5279187817258884,0.4981235447199014,0.7430600523948669
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,24,foreign,772,194,0.6263039967556692,0.6082474226804123,0.5753456221198157,0.6500956416130066
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,24,institution,772,194,0.6849165388957207,0.520618556701031,0.5205038934807452,0.6928067803382874
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,24,retail,772,194,0.6706246048057635,0.6804123711340206,0.6466094723234223,0.6418507099151611
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,25,foreign,765,194,0.6228741327142404,0.6443298969072165,0.6156430355758463,0.6449254751205444
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,25,institution,765,194,0.6846911495027979,0.5567010309278351,0.5528516295025729,0.6866204738616943
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,25,retail,765,194,0.6575979914540558,0.5412371134020618,0.5071785357499643,0.679957926273346
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,26,foreign,765,194,0.6349869896383846,0.6855670103092784,0.6783802147030846,0.6034033894538879
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,26,institution,765,194,0.6771752784454744,0.5,0.4969928630616663,0.7272641062736511
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,26,retail,765,194,0.6715277031356213,0.6701030927835051,0.6569407603890363,0.6354079842567444
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,27,foreign,765,194,0.6254217357417338,0.6494845360824743,0.6420275697384131,0.6450647711753845
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,27,institution,765,194,0.6823823855593314,0.5309278350515464,0.5169507757134648,0.7034028768539429
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,27,retail,765,194,0.6640977732496324,0.6288659793814433,0.622077922077922,0.6549402475357056
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,28,foreign,765,194,0.6209282521328895,0.634020618556701,0.5774198496701948,0.6502746343612671
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,28,institution,765,194,0.6818070988249935,0.4793814432989691,0.4618659196396693,0.6995686292648315
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,28,retail,765,194,0.659916053410449,0.6134020618556701,0.5678260611281076,0.6621536612510681
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,29,foreign,768,197,0.6097576022148132,0.6192893401015228,0.507056350715644,0.7358983755111694
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,29,institution,768,197,0.6814947525660197,0.5228426395939086,0.5200601285506946,0.7087575197219849
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,29,retail,768,197,0.6562179724375407,0.5786802030456852,0.4850565300916448,0.7046541571617126
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,30,foreign,772,194,0.625769756618559,0.5824742268041238,0.5799631124535565,0.6640991568565369
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,30,institution,772,194,0.6874483304937886,0.6185567010309279,0.6126281705342688,0.6842648386955261
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,30,retail,772,194,0.6593169863359916,0.5360824742268041,0.5343006508055052,0.6835887432098389
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,31,foreign,765,194,0.6324985113019258,0.6443298969072165,0.6431827269092363,0.6243245601654053
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,31,institution,765,194,0.6786795756396126,0.5618556701030928,0.5369408328887142,0.730867862701416
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,31,retail,765,194,0.6715877501793157,0.654639175257732,0.6544096142086091,0.6410983204841614
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,32,foreign,765,194,0.6236260164796916,0.654639175257732,0.6519666907649879,0.6610797047615051
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,32,institution,765,194,0.6843629288517572,0.520618556701031,0.5004291845493563,0.7018212676048279
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,32,retail,765,194,0.6646756619409798,0.654639175257732,0.653894288377047,0.6547510027885437
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,33,foreign,765,194,0.6206016895817775,0.5824742268041238,0.5742271113880835,0.6522283554077148
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,33,institution,765,194,0.6838556707294938,0.5154639175257731,0.4779571739379366,0.6940953135490417
ep_100_lr_0p001_l1_0p001,100,0.001,0.001,33,retail,765,194,0.6609500831248714,0.6288659793814433,0.6230976794387479,0.6594290733337402
