experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,38,retail,768,197,0.691554844379425,0.5177664974619289,0.5063177609538632,0.692007303237915
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,39,foreign,772,194,0.6913043260574341,0.654639175257732,0.6400941437076006,0.6897609829902649
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,39,institution,772,194,0.6924638748168945,0.4948453608247423,0.4882644272179156,0.6929636001586914
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,39,retail,772,194,0.6919118165969849,0.5670103092783505,0.5647435897435897,0.6916035413742065
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,40,foreign,765,194,0.6913650631904602,0.634020618556701,0.6288031907726305,0.6891029477119446
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,40,institution,765,194,0.6923608183860779,0.5051546391752577,0.4913143231727302,0.6936532258987427
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,40,retail,765,194,0.69190913438797,0.634020618556701,0.6332312608174677,0.69048011302948
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,41,foreign,768,197,0.6911396980285645,0.6294416243654822,0.6218014464168311,0.6894013285636902
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,41,institution,768,197,0.6924130320549011,0.5228426395939086,0.509066808059385,0.6931027770042419
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,41,retail,768,197,0.6918794512748718,0.6395939086294417,0.6350424005218526,0.6898602247238159
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,42,foreign,772,194,0.6910728216171265,0.6237113402061856,0.620799528743942,0.6912947297096252
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,42,institution,772,194,0.6924854516983032,0.5154639175257731,0.4961317418213969,0.6928006410598755
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,42,retail,772,194,0.6916933059692383,0.6082474226804123,0.6075801128499947,0.6916829347610474
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,43,foreign,768,197,0.6908566951751709,0.6192893401015228,0.6125403194083865,0.6917444467544556
