coefficient,split,investor,feature,weight,parameter_type,parameter,mean,std,positive_rate,negative_rate,split_count,direction_consistency,context
B,35,retail,momentum,0.0160156544297933,B 상호작용,모멘텀 × VKOSPI 변동성,0.012923570908605998,0.0042008839546859725,1.0,0.0,45,1.0,vkospi_1d
B,35,retail,herd,-0.0115291699767112,B 상호작용,군집 × KOSPI200 수익률,-0.007524183127356441,0.004999493162396145,0.022222222222222223,0.9777777777777777,45,0.9777777777777777,kospi_return_1d
B,35,retail,herd,0.0072119203396141,B 상호작용,군집 × USD/KRW 수준,0.0072030419076327,0.007853872899105463,0.7777777777777778,0.2222222222222222,45,0.7777777777777778,fx_level_z_252
B,35,retail,herd,0.0136333284899592,B 상호작용,군집 × VKOSPI 변동성,0.007816116667042135,0.006747801919493554,0.8222222222222222,0.17777777777777778,45,0.8222222222222222,vkospi_1d
B,35,retail,underwater,-0.0026731982361525,B 상호작용,손실구간 × KOSPI200 수익률,-0.00326234072886612,0.003978380034710869,0.24444444444444444,0.7555555555555555,45,0.7555555555555555,kospi_return_1d
B,35,retail,underwater,-0.0039356686174869,B 상호작용,손실구간 × USD/KRW 수준,-0.015919380618207524,0.007332206367944818,0.044444444444444446,0.9555555555555556,45,0.9555555555555556,fx_level_z_252
B,35,retail,underwater,-0.03361402079463,B 상호작용,손실구간 × VKOSPI 변동성,-0.0124074352232532,0.010294520305759574,0.08888888888888889,0.9111111111111111,45,0.9111111111111111,vkospi_1d
B,36,foreign,momentum,-0.0105251818895339,B 상호작용,모멘텀 × KOSPI200 수익률,-0.009882273677632994,0.004222298460346124,0.0,1.0,45,1.0,kospi_return_1d
B,36,foreign,momentum,-0.0061574024148285,B 상호작용,모멘텀 × USD/KRW 수준,-0.005067104393674491,0.004757074809809841,0.17777777777777778,0.8222222222222222,45,0.8222222222222222,fx_level_z_252
B,36,foreign,momentum,-0.0181079320609569,B 상호작용,모멘텀 × VKOSPI 변동성,-0.02093564567880493,0.006054193648573813,0.0,1.0,45,1.0,vkospi_1d
B,36,foreign,herd,0.0064368029125034,B 상호작용,군집 × KOSPI200 수익률,0.0013434988925129906,0.008000181559633874,0.6666666666666666,0.3333333333333333,45,0.6666666666666666,kospi_return_1d
B,36,foreign,herd,-0.0030428564641624,B 상호작용,군집 × USD/KRW 수준,-0.00126009259127182,0.006818224860376611,0.3111111111111111,0.6888888888888889,45,0.6888888888888889,fx_level_z_252
B,36,foreign,herd,0.0207189638167619,B 상호작용,군집 × VKOSPI 변동성,0.016146754842379228,0.009580691620531384,0.9555555555555556,0.044444444444444446,45,0.9555555555555556,vkospi_1d
B,36,foreign,underwater,-0.0034784679301083,B 상호작용,손실구간 × KOSPI200 수익률,-0.00012364162434499868,0.003680890370543733,0.4666666666666667,0.5333333333333333,45,0.5333333333333333,kospi_return_1d
B,36,foreign,underwater,-0.0125770326703786,B 상호작용,손실구간 × USD/KRW 수준,-0.012614744889368774,0.006661290844499061,0.044444444444444446,0.9555555555555556,45,0.9555555555555556,fx_level_z_252
B,36,foreign,underwater,0.0082154078409075,B 상호작용,손실구간 × VKOSPI 변동성,0.005228952422233571,0.006163963763168141,0.8888888888888888,0.1111111111111111,45,0.8888888888888888,vkospi_1d
B,36,institution,momentum,-0.0004192712367512,B 상호작용,모멘텀 × KOSPI200 수익률,-0.00017630197972820906,0.0005292369079901974,0.3333333333333333,0.6666666666666666,45,0.6666666666666666,kospi_return_1d
B,36,institution,momentum,0.0028357310220599,B 상호작용,모멘텀 × USD/KRW 수준,0.0003834229923894391,0.0006304616386301876,0.8,0.2,45,0.8,fx_level_z_252
B,36,institution,momentum,7.686862954869866e-05,B 상호작용,모멘텀 × VKOSPI 변동성,0.0009549930549433365,0.0010201305152566092,0.7777777777777778,0.2222222222222222,45,0.7777777777777778,vkospi_1d
B,36,institution,herd,-0.0002992051013279,B 상호작용,군집 × KOSPI200 수익률,-0.00042775533252599425,0.0006368855362611771,0.17777777777777778,0.8222222222222222,45,0.8222222222222222,kospi_return_1d
B,36,institution,herd,0.0006437808624468,B 상호작용,군집 × USD/KRW 수준,0.0011808933105688008,0.0012867616280528564,0.9111111111111111,0.08888888888888889,45,0.9111111111111111,fx_level_z_252
B,36,institution,herd,-2.602251333883032e-05,B 상호작용,군집 × VKOSPI 변동성,0.00017656910131335168,0.0005365022888307844,0.6,0.4,45,0.6,vkospi_1d
B,36,institution,underwater,0.0033093546517193,B 상호작용,손실구간 × KOSPI200 수익률,0.0028873921276600044,0.0011463362931546945,0.9777777777777777,0.022222222222222223,45,0.9777777777777777,kospi_return_1d
B,36,institution,underwater,0.0001154566198238,B 상호작용,손실구간 × USD/KRW 수준,0.00066805444690137,0.0008236759321773428,0.8222222222222222,0.17777777777777778,45,0.8222222222222222,fx_level_z_252
B,36,institution,underwater,-9.056662383954972e-05,B 상호작용,손실구간 × VKOSPI 변동성,0.000966774560381723,0.0010921077658211822,0.8888888888888888,0.1111111111111111,45,0.8888888888888888,vkospi_1d
B,36,retail,momentum,-0.0005213155527599,B 상호작용,모멘텀 × KOSPI200 수익률,0.0004566838673781533,0.0036517163983930817,0.5777777777777777,0.4222222222222222,45,0.5777777777777777,kospi_return_1d
B,36,retail,momentum,0.0143876885995268,B 상호작용,모멘텀 × USD/KRW 수준,0.014630268860815244,0.005124943407487774,1.0,0.0,45,1.0,fx_level_z_252
B,36,retail,momentum,0.009023911319673,B 상호작용,모멘텀 × VKOSPI 변동성,0.012923570908605998,0.0042008839546859725,1.0,0.0,45,1.0,vkospi_1d
B,36,retail,herd,-0.0055425618775188,B 상호작용,군집 × KOSPI200 수익률,-0.007524183127356441,0.004999493162396145,0.022222222222222223,0.9777777777777777,45,0.9777777777777777,kospi_return_1d
B,36,retail,herd,0.0102669866755604,B 상호작용,군집 × USD/KRW 수준,0.0072030419076327,0.007853872899105463,0.7777777777777778,0.2222222222222222,45,0.7777777777777778,fx_level_z_252
B,36,retail,herd,0.0127876717597246,B 상호작용,군집 × VKOSPI 변동성,0.007816116667042135,0.006747801919493554,0.8222222222222222,0.17777777777777778,45,0.8222222222222222,vkospi_1d
B,36,retail,underwater,-0.0014625202165916,B 상호작용,손실구간 × KOSPI200 수익률,-0.00326234072886612,0.003978380034710869,0.24444444444444444,0.7555555555555555,45,0.7555555555555555,kospi_return_1d
B,36,retail,underwater,-0.0126819787546992,B 상호작용,손실구간 × USD/KRW 수준,-0.015919380618207524,0.007332206367944818,0.044444444444444446,0.9555555555555556,45,0.9555555555555556,fx_level_z_252
B,36,retail,underwater,-0.018541369587183,B 상호작용,손실구간 × VKOSPI 변동성,-0.0124074352232532,0.010294520305759574,0.08888888888888889,0.9111111111111111,45,0.9111111111111111,vkospi_1d
B,37,foreign,momentum,-0.0123499752953648,B 상호작용,모멘텀 × KOSPI200 수익률,-0.009882273677632994,0.004222298460346124,0.0,1.0,45,1.0,kospi_return_1d
B,37,foreign,momentum,-0.0102918054908514,B 상호작용,모멘텀 × USD/KRW 수준,-0.005067104393674491,0.004757074809809841,0.17777777777777778,0.8222222222222222,45,0.8222222222222222,fx_level_z_252
B,37,foreign,momentum,-0.019001442939043,B 상호작용,모멘텀 × VKOSPI 변동성,-0.02093564567880493,0.006054193648573813,0.0,1.0,45,1.0,vkospi_1d
B,37,foreign,herd,0.0076570902019739,B 상호작용,군집 × KOSPI200 수익률,0.0013434988925129906,0.008000181559633874,0.6666666666666666,0.3333333333333333,45,0.6666666666666666,kospi_return_1d
B,37,foreign,herd,-0.0022820811718702,B 상호작용,군집 × USD/KRW 수준,-0.00126009259127182,0.006818224860376611,0.3111111111111111,0.6888888888888889,45,0.6888888888888889,fx_level_z_252
B,37,foreign,herd,0.0130189741030335,B 상호작용,군집 × VKOSPI 변동성,0.016146754842379228,0.009580691620531384,0.9555555555555556,0.044444444444444446,45,0.9555555555555556,vkospi_1d
B,37,foreign,underwater,-0.0012777482625097,B 상호작용,손실구간 × KOSPI200 수익률,-0.00012364162434499868,0.003680890370543733,0.4666666666666667,0.5333333333333333,45,0.5333333333333333,kospi_return_1d
B,37,foreign,underwater,0.0002757998590823,B 상호작용,손실구간 × USD/KRW 수준,-0.012614744889368774,0.006661290844499061,0.044444444444444446,0.9555555555555556,45,0.9555555555555556,fx_level_z_252
B,37,foreign,underwater,0.006156085524708,B 상호작용,손실구간 × VKOSPI 변동성,0.005228952422233571,0.006163963763168141,0.8888888888888888,0.1111111111111111,45,0.8888888888888888,vkospi_1d
B,37,institution,momentum,-0.0003636719775386,B 상호작용,모멘텀 × KOSPI200 수익률,-0.00017630197972820906,0.0005292369079901974,0.3333333333333333,0.6666666666666666,45,0.6666666666666666,kospi_return_1d
B,37,institution,momentum,0.0002720273914746,B 상호작용,모멘텀 × USD/KRW 수준,0.0003834229923894391,0.0006304616386301876,0.8,0.2,45,0.8,fx_level_z_252
B,37,institution,momentum,0.00122119509615,B 상호작용,모멘텀 × VKOSPI 변동성,0.0009549930549433365,0.0010201305152566092,0.7777777777777778,0.2222222222222222,45,0.7777777777777778,vkospi_1d
B,37,institution,herd,-0.0004190548497717,B 상호작용,군집 × KOSPI200 수익률,-0.00042775533252599425,0.0006368855362611771,0.17777777777777778,0.8222222222222222,45,0.8222222222222222,kospi_return_1d
B,37,institution,herd,0.0014874036423861,B 상호작용,군집 × USD/KRW 수준,0.0011808933105688008,0.0012867616280528564,0.9111111111111111,0.08888888888888889,45,0.9111111111111111,fx_level_z_252
B,37,institution,herd,0.0003340591210871,B 상호작용,군집 × VKOSPI 변동성,0.00017656910131335168,0.0005365022888307844,0.6,0.4,45,0.6,vkospi_1d
B,37,institution,underwater,0.0024140232708305,B 상호작용,손실구간 × KOSPI200 수익률,0.0028873921276600044,0.0011463362931546945,0.9777777777777777,0.022222222222222223,45,0.9777777777777777,kospi_return_1d
B,37,institution,underwater,2.157082781195641e-05,B 상호작용,손실구간 × USD/KRW 수준,0.00066805444690137,0.0008236759321773428,0.8222222222222222,0.17777777777777778,45,0.8222222222222222,fx_level_z_252
B,37,institution,underwater,-5.469658935908228e-05,B 상호작용,손실구간 × VKOSPI 변동성,0.000966774560381723,0.0010921077658211822,0.8888888888888888,0.1111111111111111,45,0.8888888888888888,vkospi_1d
B,37,retail,momentum,0.0038260957226157,B 상호작용,모멘텀 × KOSPI200 수익률,0.0004566838673781533,0.0036517163983930817,0.5777777777777777,0.4222222222222222,45,0.5777777777777777,kospi_return_1d
B,37,retail,momentum,0.0183158796280622,B 상호작용,모멘텀 × USD/KRW 수준,0.014630268860815244,0.005124943407487774,1.0,0.0,45,1.0,fx_level_z_252
B,37,retail,momentum,0.0077332528308033,B 상호작용,모멘텀 × VKOSPI 변동성,0.012923570908605998,0.0042008839546859725,1.0,0.0,45,1.0,vkospi_1d
B,37,retail,herd,-0.0057135354727506,B 상호작용,군집 × KOSPI200 수익률,-0.007524183127356441,0.004999493162396145,0.022222222222222223,0.9777777777777777,45,0.9777777777777777,kospi_return_1d
B,37,retail,herd,0.0126571347936987,B 상호작용,군집 × USD/KRW 수준,0.0072030419076327,0.007853872899105463,0.7777777777777778,0.2222222222222222,45,0.7777777777777778,fx_level_z_252
B,37,retail,herd,0.0106124579906463,B 상호작용,군집 × VKOSPI 변동성,0.007816116667042135,0.006747801919493554,0.8222222222222222,0.17777777777777778,45,0.8222222222222222,vkospi_1d
B,37,retail,underwater,-0.0004073166637681,B 상호작용,손실구간 × KOSPI200 수익률,-0.00326234072886612,0.003978380034710869,0.24444444444444444,0.7555555555555555,45,0.7555555555555555,kospi_return_1d
B,37,retail,underwater,-0.0218744128942489,B 상호작용,손실구간 × USD/KRW 수준,-0.015919380618207524,0.007332206367944818,0.044444444444444446,0.9555555555555556,45,0.9555555555555556,fx_level_z_252
B,37,retail,underwater,-0.0107681164517998,B 상호작용,손실구간 × VKOSPI 변동성,-0.0124074352232532,0.010294520305759574,0.08888888888888889,0.9111111111111111,45,0.9111111111111111,vkospi_1d
B,38,foreign,momentum,-0.0076506761834025,B 상호작용,모멘텀 × KOSPI200 수익률,-0.009882273677632994,0.004222298460346124,0.0,1.0,45,1.0,kospi_return_1d
B,38,foreign,momentum,-0.0112776532769203,B 상호작용,모멘텀 × USD/KRW 수준,-0.005067104393674491,0.004757074809809841,0.17777777777777778,0.8222222222222222,45,0.8222222222222222,fx_level_z_252
B,38,foreign,momentum,-0.02051935903728,B 상호작용,모멘텀 × VKOSPI 변동성,-0.02093564567880493,0.006054193648573813,0.0,1.0,45,1.0,vkospi_1d
B,38,foreign,herd,-0.0143522098660469,B 상호작용,군집 × KOSPI200 수익률,0.0013434988925129906,0.008000181559633874,0.6666666666666666,0.3333333333333333,45,0.6666666666666666,kospi_return_1d
B,38,foreign,herd,-0.0070510930381715,B 상호작용,군집 × USD/KRW 수준,-0.00126009259127182,0.006818224860376611,0.3111111111111111,0.6888888888888889,45,0.6888888888888889,fx_level_z_252
B,38,foreign,herd,0.0001014638619381,B 상호작용,군집 × VKOSPI 변동성,0.016146754842379228,0.009580691620531384,0.9555555555555556,0.044444444444444446,45,0.9555555555555556,vkospi_1d
B,38,foreign,underwater,0.0006750142783857,B 상호작용,손실구간 × KOSPI200 수익률,-0.00012364162434499868,0.003680890370543733,0.4666666666666667,0.5333333333333333,45,0.5333333333333333,kospi_return_1d
B,38,foreign,underwater,-0.0029238853603601,B 상호작용,손실구간 × USD/KRW 수준,-0.012614744889368774,0.006661290844499061,0.044444444444444446,0.9555555555555556,45,0.9555555555555556,fx_level_z_252
B,38,foreign,underwater,0.0006950623937882,B 상호작용,손실구간 × VKOSPI 변동성,0.005228952422233571,0.006163963763168141,0.8888888888888888,0.1111111111111111,45,0.8888888888888888,vkospi_1d
B,38,institution,momentum,-0.0004026785318274,B 상호작용,모멘텀 × KOSPI200 수익률,-0.00017630197972820906,0.0005292369079901974,0.3333333333333333,0.6666666666666666,45,0.6666666666666666,kospi_return_1d
B,38,institution,momentum,0.000411936402088,B 상호작용,모멘텀 × USD/KRW 수준,0.0003834229923894391,0.0006304616386301876,0.8,0.2,45,0.8,fx_level_z_252
B,38,institution,momentum,0.0004513107705861,B 상호작용,모멘텀 × VKOSPI 변동성,0.0009549930549433365,0.0010201305152566092,0.7777777777777778,0.2222222222222222,45,0.7777777777777778,vkospi_1d
B,38,institution,herd,0.0001668591576162,B 상호작용,군집 × KOSPI200 수익률,-0.00042775533252599425,0.0006368855362611771,0.17777777777777778,0.8222222222222222,45,0.8222222222222222,kospi_return_1d
B,38,institution,herd,0.0002904425491578,B 상호작용,군집 × USD/KRW 수준,0.0011808933105688008,0.0012867616280528564,0.9111111111111111,0.08888888888888889,45,0.9111111111111111,fx_level_z_252
B,38,institution,herd,0.0002340209612157,B 상호작용,군집 × VKOSPI 변동성,0.00017656910131335168,0.0005365022888307844,0.6,0.4,45,0.6,vkospi_1d
B,38,institution,underwater,0.0037726978771388,B 상호작용,손실구간 × KOSPI200 수익률,0.0028873921276600044,0.0011463362931546945,0.9777777777777777,0.022222222222222223,45,0.9777777777777777,kospi_return_1d
B,38,institution,underwater,0.0005615152185782,B 상호작용,손실구간 × USD/KRW 수준,0.00066805444690137,0.0008236759321773428,0.8222222222222222,0.17777777777777778,45,0.8222222222222222,fx_level_z_252
B,38,institution,underwater,-0.0003064994234591,B 상호작용,손실구간 × VKOSPI 변동성,0.000966774560381723,0.0010921077658211822,0.8888888888888888,0.1111111111111111,45,0.8888888888888888,vkospi_1d
B,38,retail,momentum,-0.0043753101490437,B 상호작용,모멘텀 × KOSPI200 수익률,0.0004566838673781533,0.0036517163983930817,0.5777777777777777,0.4222222222222222,45,0.5777777777777777,kospi_return_1d
B,38,retail,momentum,0.0143378032371401,B 상호작용,모멘텀 × USD/KRW 수준,0.014630268860815244,0.005124943407487774,1.0,0.0,45,1.0,fx_level_z_252
B,38,retail,momentum,0.01316624507308,B 상호작용,모멘텀 × VKOSPI 변동성,0.012923570908605998,0.0042008839546859725,1.0,0.0,45,1.0,vkospi_1d
B,38,retail,herd,-0.0141564365476369,B 상호작용,군집 × KOSPI200 수익률,-0.007524183127356441,0.004999493162396145,0.022222222222222223,0.9777777777777777,45,0.9777777777777777,kospi_return_1d
B,38,retail,herd,0.0016699386760592,B 상호작용,군집 × USD/KRW 수준,0.0072030419076327,0.007853872899105463,0.7777777777777778,0.2222222222222222,45,0.7777777777777778,fx_level_z_252
B,38,retail,herd,-0.0047283130697906,B 상호작용,군집 × VKOSPI 변동성,0.007816116667042135,0.006747801919493554,0.8222222222222222,0.17777777777777778,45,0.8222222222222222,vkospi_1d
B,38,retail,underwater,-0.001913969987072,B 상호작용,손실구간 × KOSPI200 수익률,-0.00326234072886612,0.003978380034710869,0.24444444444444444,0.7555555555555555,45,0.7555555555555555,kospi_return_1d
B,38,retail,underwater,-0.0175646357238292,B 상호작용,손실구간 × USD/KRW 수준,-0.015919380618207524,0.007332206367944818,0.044444444444444446,0.9555555555555556,45,0.9555555555555556,fx_level_z_252
B,38,retail,underwater,-0.0030197787564247,B 상호작용,손실구간 × VKOSPI 변동성,-0.0124074352232532,0.010294520305759574,0.08888888888888889,0.9111111111111111,45,0.9111111111111111,vkospi_1d
B,39,foreign,momentum,-0.0144164068624377,B 상호작용,모멘텀 × KOSPI200 수익률,-0.009882273677632994,0.004222298460346124,0.0,1.0,45,1.0,kospi_return_1d
