split,investor,coefficient,exact_lasso,adam,abs_diff
0,retail,momentumxfx_level_z_252,0.007201574917895295,0.0056190695613622,0.0015825053565330953
0,retail,persistxkospi_return_1d,0.002880264339521973,0.0046607442200183,0.001780479880496327
0,retail,persistxfx_level_z_252,-8.55627917592755e-05,-0.003796329954639,0.0037107671628797247
0,retail,underwaterxkospi_return_1d,-0.0,0.0006649094866588,0.0006649094866588
0,retail,underwaterxfx_level_z_252,-0.026071151307160822,-0.0280038379132747,0.0019326866061138773
0,retail,kospi_return_1d,0.015857832378301476,0.0058109969832003,0.010046835395101174
0,retail,fx_level_z_252,0.01771852866534236,0.0204336401075124,0.002715111442170043
1,foreign,momentum,0.04176548070912069,0.0424340516328811,0.0006685709237604087
1,foreign,persist,0.07102223453060535,0.0703548416495323,0.0006673928810730506
1,foreign,underwater,0.010384227865563098,0.0101538561284542,0.00023037173710889827
1,foreign,momentumxkospi_return_1d,-0.009959365635347732,-0.0104800937697291,0.000520728134381367
1,foreign,momentumxfx_level_z_252,-0.005803250103194095,-0.0055253216996788,0.00027792840351529517
1,foreign,persistxkospi_return_1d,0.002523536426450747,0.0027037963736802,0.00018025994722945318
1,foreign,persistxfx_level_z_252,-0.0030398786800317303,-0.0028413804247975,0.00019849825523423053
1,foreign,underwaterxkospi_return_1d,-0.0021030132983516523,-0.0020650485530495,3.7964745302152166e-05
1,foreign,underwaterxfx_level_z_252,-0.011806338923233257,-0.0119875771924853,0.00018123826925204277
1,foreign,kospi_return_1d,0.0061305101554241185,0.0068458504974842,0.0007153403420600817
1,foreign,fx_level_z_252,-0.014376372827205405,-0.014645704999566,0.00026933217236059515
1,institution,momentum,-0.0015051893351075102,-0.001455396763049,4.979257205851026e-05
1,institution,persist,0.02457669500094956,0.0240759290754795,0.0005007659254700585
1,institution,underwater,-0.0,-0.0003577414317987,0.0003577414317987
1,institution,momentumxkospi_return_1d,-0.0017986741885142627,-0.0017396833281964,5.899086031786261e-05
1,institution,momentumxfx_level_z_252,-0.0,0.000132351036882,0.000132351036882
1,institution,persistxkospi_return_1d,-0.0,-0.0002558600681368,0.0002558600681368
1,institution,persistxfx_level_z_252,-0.0,-0.0001638906396692,0.0001638906396692
1,institution,underwaterxkospi_return_1d,0.003677725059509685,0.0035539458040148,0.0001237792554948853
1,institution,underwaterxfx_level_z_252,0.0013241122376323592,0.0012622564099729,6.185582765945918e-05
1,institution,kospi_return_1d,-0.01296330518137321,-0.012721324339509,0.00024198084186420957
1,institution,fx_level_z_252,-0.0036272184445777355,-0.0035958257503807,3.139269419703567e-05
1,retail,momentum,-0.018315381053746502,-0.0228364933282136,0.004521112274467099
1,retail,persist,0.09979962573175696,0.0805907025933265,0.019208923138430464
1,retail,underwater,0.03506475738237789,0.0380207113921642,0.0029559540097863143
1,retail,momentumxkospi_return_1d,0.002872983989359316,0.0062353401444852,0.003362356155125884
1,retail,momentumxfx_level_z_252,0.0020950049019696853,0.0011849695583805,0.0009100353435891853
1,retail,persistxkospi_return_1d,-0.005680264050265464,-0.0048829414881765,0.0007973225620889635
1,retail,persistxfx_level_z_252,-0.006835604530611549,-0.0110072242096066,0.004171619678995052
1,retail,underwaterxkospi_return_1d,0.002122871444473825,0.0024516037665307,0.0003287323220568751
1,retail,underwaterxfx_level_z_252,-0.029750872601313125,-0.0313158072531223,0.0015649346518091765
1,retail,kospi_return_1d,0.0189802730989579,0.010495463386178,0.0084848097127799
1,retail,fx_level_z_252,0.02237399000685502,0.0225988328456878,0.00022484283883278042
2,foreign,momentum,0.041903762446529144,0.0422435365617275,0.0003397741151983588
2,foreign,persist,0.06855952018684598,0.0677250772714614,0.0008344429153845784
2,foreign,underwater,0.009638907256162229,0.0094973314553499,0.00014157580081232933
2,foreign,momentumxkospi_return_1d,-0.009477153915952285,-0.0099368095397949,0.0004596556238426145
2,foreign,momentumxfx_level_z_252,-0.0,-0.0004554704064503,0.0004554704064503
2,foreign,persistxkospi_return_1d,0.0024285376889839005,0.0021659180056303,0.00026261968335360066
2,foreign,persistxfx_level_z_252,-0.010625793424160184,-0.0103014791384339,0.0003243142857262838
2,foreign,underwaterxkospi_return_1d,-0.0013591687416875929,-0.0010644189314916,0.00029474981019599294
2,foreign,underwaterxfx_level_z_252,-0.01013568645065097,-0.0101900808513164,5.4394400665430664e-05
2,foreign,kospi_return_1d,0.01055701840109621,0.0106688775122165,0.00011185911112029066
